discharge voltage mean,discharge voltage std,discharge voltage kurtosis,discharge voltage skewness,discharge voltage cov,discharge_temperature mean,discharge_temperature std,discharge_temperature kurtosis,discharge_temperature skewness,discharge_temperature cov,discharge time,discharge Q,discharge voltage slope,discharge voltage entropy,capacity,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC_temperature mean,CC_temperature std,CC_temperature kurtosis,CC_temperature skewness,CC charge time,CC Q,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV_temperature mean,CV_temperature std,CV_temperature kurtosis,CV_temperature skewness,CV charge time,CV Q,current slope,current entropy,Battery_impedance_real_mean,Battery_impedance_real_max,Battery_impedance_imag_mean,Battery_impedance_imag_max,Rectified_impedance_real_mean,Rectified_impedance_real_max,Rectified_impedance_imag_mean,Rectified_impedance_imag_max,Re,Rct
3.31356881404843,0.2051354787983077,2.456070070476157,0.053255780673973,0.0619077165165852,52.14812251926887,4.162142570970091,-0.7541754440889776,-0.3358689668018904,0.0798138527313647,1572.359,-6157.642924438522,-0.0005319953239639,5.129898714923071,1.70486410735121,3.9328005921952207,0.1551263115149805,3.077493255876739,-1.1485327773868454,27.31109007526454,0.8083165644636285,-0.5062455994204007,0.7537821716086558,3241.797,4884.507647815773,0.0002700599027511,6.226536669287465,0.3091131695043532,0.3758272931503486,1.864449201209684,1.662144684466028,25.84809606531165,1.4440638403375936,-0.0376573959154327,1.1267237386419244,7262.297,1858.1531434802032,-0.0002079223499871,6.073044534100407,0.193135499451561,0.37582580664087,-0.0219989122835683,0.0061892275780034,0.0760171508831788,0.0824433167041351,-0.000408735535154,0.0036711089942837,0.0706645161013224,0.0794502575395998
3.362352506750974,0.2289492242960853,1.7160556865736654,0.175462086596437,0.0680919754357694,53.66821955000142,4.082094546524637,-0.587132646582563,-0.5063448367599396,0.0760616726388965,1686.094,-6690.49232258807,-0.0009347541231823,5.17614973257383,1.85273981690181,3.930082720119192,0.1494054719420298,2.659784228545269,-0.9886262659871018,27.32829489582912,0.8215838063101562,-0.395745684966911,0.7761321855736031,3231.672,4869.6044370023465,0.0002597373231481,6.224558429275362,0.2932841872062476,0.3733055746107347,1.963673666702108,1.6831192859251116,25.82130536472977,1.424376487099671,0.068643909536477,1.169246527770197,7546.407000000001,1806.4203259751307,-0.0002001734752103,6.102558594613569,0.195171737162878,0.379119294171795,-0.0221173528953039,0.0056747108167872,0.0770960347846514,0.0822858366130548,-0.0003255871424952,0.0040131149158533,0.0722915582582327,0.0803215947366877
3.3539141264171213,0.224422793888056,1.4889193140611503,0.3152706968546059,0.0669136970801932,53.78514931831166,4.153189143323835,-0.5867354205699331,-0.4834771771515462,0.0772181391325029,1678.563,-6659.68988399377,-0.0008856478744762,5.1647859739235145,1.84417439700387,3.928722878354592,0.1509169511093746,2.623346838505622,-0.9920416973260904,27.39758323371807,0.8283162010038534,-0.4181784629580316,0.7772309418060911,3243.062,4886.3502339406805,0.0002613933582698,6.226536669287465,0.3144998832569511,0.3748774849616398,1.676396896868679,1.6052383662875476,25.9316624674595,1.4548589707333055,-0.1503499294259835,1.0678830574789644,6872.594,1796.6311413797223,-0.0002201239364312,6.025865973825316,0.190575073804848,0.377610669902348,-0.0219073666043977,0.005839014377669,0.0742366319700949,0.0786573375819688,-0.0003467935866067,0.003499231654418,0.0697605949327328,0.0770377150352241
3.3601434422461938,0.2288242762468338,1.641168277548107,0.2637628343715179,0.0680995559207047,53.919241142689074,4.215202063386342,-0.594011165582375,-0.4983834343663381,0.0781762126850311,1643.812,-6521.97420789262,-0.0009400712102588,5.12396397940326,1.80579929811047,3.96238599011754,0.1069495327494203,1.596863708318839,-0.0478979971160273,27.97482063005972,0.8929219800900934,0.0043648007340326,0.9315352848743012,2927.032,4408.227646785299,0.0001893291975572,6.169610732491456,0.3233628835186923,0.3774664972311096,1.410598367864444,1.5281998307317346,25.959939976726456,1.4513755402160338,-0.1758905594630069,1.0651904386665692,6648.218,1777.6512244686933,-0.0002269063180053,6.037870919922137,0.195831387286415,0.382288325650006,-0.0220033143127063,0.0055544852160409,0.0774836356997666,0.0844289908389922,-0.0003983228299338,0.003922374987022,0.0730425115747598,0.0813994035225468
3.3551498189725866,0.2258735735685242,1.519994821803773,0.346044477051834,0.0673214567919626,54.04736439027928,4.289014057514144,-0.6092304808595226,-0.4823880375232858,0.0793565811376649,1652.266,-6555.236560266567,-0.0009039552200158,5.12396397940326,1.81498296050492,3.9312467434982543,0.1447692125390508,2.3964383677084458,-0.8715538538072403,27.6132538378167,0.8924359821324873,0.0431248367643832,0.9247802533619888,3196.0,4815.559657098998,0.0002533223782921,6.218600119691729,0.3173561387773417,0.3767901837222329,1.5672338037643172,1.575504772515955,25.96134234302457,1.440928401662372,-0.1566116960863572,1.0690722311441985,6744.719000000001,1780.6383952954616,-0.0002237604704665,6.016157159698354,0.192422631376684,0.377153680654537,-0.0219653382298568,0.0056231056640328,0.0753188192796687,0.0793488699362729,-0.0003652076519118,0.003991074299038,0.0708764987737108,0.0778915805160204
3.357923832238962,0.2276451408062006,1.6236782204991886,0.3542822616012089,0.0677934200355026,54.2302750570264,4.381747987960367,-0.62718787742496,-0.4834353480195612,0.0807989261229579,1622.016,-6393.645644550406,-0.0005708071746547,5.087596335232383,1.76999533336444,3.931922765657833,0.1441222641639624,2.365371600602902,-0.8605659793430888,27.40912983287804,0.9597775361514608,0.289563864781281,1.027465980577133,3164.313,4768.082533765986,0.000254247477409,6.212606095751518,0.316908418275216,0.37668448256087,1.593831452579563,1.5793599694297966,25.60638953752788,1.4589426896885196,-0.1243260686955678,1.0837831615417142,6813.593999999999,1790.8998755477264,-0.0002222656616037,6.025865973825316,0.196355217795663,0.380709383285506,-0.0221321551871683,0.0055954651336272,0.0778327801709247,0.0827602383657715,-0.0003286247259413,0.0036300811141436,0.0727807242836466,0.0811149348902292
3.346388148340216,0.229166305332833,1.575432340197947,0.2839745549163086,0.0684816868738009,54.344649105313806,4.432646873667541,-0.6104133635136817,-0.4706214546175143,0.0815654705043282,1638.422,-6500.127479843171,-0.0009293743784976,5.093750200806762,1.79952608037429,3.930366731657701,0.145784210408584,2.397236910499404,-0.8919032358402036,27.51294065237256,0.998242443632411,0.3980555231099498,1.071505522811084,3161.391,4763.112279184023,0.0002572655702825,6.212606095751518,0.312073428496566,0.3776485103111477,1.6354703673685176,1.5913670068103394,25.62118748879419,1.4628932151307537,-0.080336315077838,1.1059496841817418,6985.734999999999,1797.7508570513587,-0.0002161504260409,6.047372179046275,0.19260408220961,0.379373844834059,-0.0219203590037309,0.0059967316657176,0.0755136308248034,0.0801878339669278,-0.0003613831905714,0.0039079767585677,0.0707455120034817,0.0783239856398854
3.3560881930374973,0.2262689826077276,1.6461966986313443,0.4184785736802961,0.0674204519050312,54.4779395705944,4.503731219037117,-0.6274956888211602,-0.477711933107211,0.0826707334112925,1616.25,-6326.74942991882,-0.0005056987500507,5.062595033026966,1.75129404570497,3.935299290213827,0.1437256551746228,2.9633686375352566,-0.9817653351258954,26.113872702796773,1.081356687677571,-0.0148140981654996,1.085579063051533,3304.75,4981.671978739691,0.0002484857634766,6.234410725718369,0.3037678717305506,0.371259580599022,1.775659367812728,1.6346913210708651,26.064641256299264,1.3925859874135296,-0.0518911956150098,1.1002422136244705,6964.547,1748.7764407546165,-0.0002176630689275,6.025865973825316,0.1969689230722,0.381087976600982,-0.0219435088493113,0.0060014349348661,0.0781731697677112,0.0847142299769372,-0.0004398707003302,0.003677875615763,0.0731750018300721,0.0822738123682401
3.348597824682182,0.2296286392775734,1.6164561309643908,0.3396125765562789,0.0685745650268908,54.522884319691855,4.543689119355344,-0.6224269428740454,-0.4621935222932076,0.0833354503535374,1622.218,-6393.257153173156,-0.000560402045898,5.062595033026966,1.7697554297962,3.9394001623574417,0.1380240788031028,2.987501703887397,-0.9186387325914316,25.71825458698535,1.0704913314328657,-0.0248380255958702,1.0880523490745946,3262.141,4916.841824530586,0.0002415775200566,6.226536669287465,0.3142766518116165,0.377630378122312,1.622630912769317,1.5966213097526216,25.69758983209549,1.4040344504016669,-0.1238788494019784,1.0764824000967788,6807.703,1769.8232597445974,-0.0002220025597426,6.011267174404162,0.193349502598888,0.376930535930553,-0.0221192505442677,0.0056084765872463,0.0760966464203475,0.0807942471524163,-0.0003216413094604,0.003766010565104,0.0713326264254029,0.0789786361031034
3.3512311110918027,0.2291317651845511,1.687668309581884,0.3946371763842478,0.0683724152673857,54.70581681215588,4.637857776447685,-0.6618022284362919,-0.4596393720750229,0.0847781469450088,1595.0,-6197.058061734777,-0.0004827004375344,5.030437921392435,1.71509725975001,3.942937093972534,0.1349583329668201,2.9670847756622907,-0.8632835632585133,25.416017238724656,1.0889823178403746,-0.0068925053640995,1.096418668453116,3238.422,4881.724310691269,0.0002378706185111,6.222576268071369,0.3120819198103208,0.3736637208595794,1.6395606657289452,1.5980956277313858,25.441327210462955,1.392755485322283,-0.0652881914198357,1.0996327856045174,6848.875000000001,1768.7247397134413,-0.0002208819079381,6.021023349349526,0.198475065218914,0.382115478868135,-0.0220709078996558,0.0060458740090203,0.0791250474812468,0.0871201973648599,-0.0004510748467825,0.0039317882480135,0.073993710770363,0.0830433272138935
