Cycle Life,H1,H2,discharge voltage mean,discharge voltage std,discharge voltage kurtosis,discharge voltage skewness,discharge voltage cov,discharge_temperature mean,discharge_temperature std,discharge_temperature kurtosis,discharge_temperature skewness,discharge_temperature cov,discharge time,discharge Q,discharge voltage slope,discharge voltage entropy,capacity,discharge cycle life,adjusted_discharge_cycle_life
1.0,4.198935016531907,1370.969,3.56147580138708,0.2320076560132509,5.293439693577838,-1.2857510406450652,0.0651436845149674,32.29307515705474,3.404114973289765,-0.4803577390206111,-0.2322581750543886,0.1054131561250865,3672.344,-7350.736561395963,-0.0004971654960988,5.278114659230518,2.02514024603141,4.0,2.0
3.0,4.195148264715611,3643.235,3.566752469641321,0.2241243774528697,4.325834624788703,-1.05316954708979,0.0628370988344498,32.24414709253608,3.3584336881539114,-0.4954336991208801,-0.2300341793152613,0.1041563815757225,3651.641,-7308.061575510539,-0.0004757630214721,5.272999558563746,2.01332637134546,6.0,4.0
5.0,4.195538923223522,3639.109,3.568795337151627,0.221550832457731,3.949653593827657,-0.9639102163288712,0.062080005023364,32.147117424299424,3.349619722322903,-0.5015347726799577,-0.2335768200738185,0.1041965809286211,3631.563,-7266.88166609454,-0.0004679017376772,5.267858159063326,2.01328466554074,8.0,6.0
7.0,4.195432991437414,3579.219,3.563970503289941,0.2356432072684504,6.057858938044548,-1.4044996061235355,0.0661181699037423,32.06687277315468,3.34436426056514,-0.5045960018955014,-0.2060351300050437,0.1042934334203281,3629.172,-7261.998663658628,-0.0005229368583891,5.267858159063326,2.00052833762477,10.0,8.0
9.0,4.1962969436488855,3641.891,3.573551238779141,0.2260594614480048,4.13648368928781,-0.981364094005908,0.0632590513869993,32.03447836207717,3.4154545948335286,-0.4898214424996769,-0.2552914764842867,0.1066180805639959,3652.281,-7310.038840772931,-0.0004802292776499,5.272999558563746,2.01389907599316,12.0,10.0
11.0,4.197003082524096,3643.516,3.5711391343785905,0.2365774540769512,5.77798363253129,-1.3132996570631572,0.0662470559602315,32.11157496697371,3.426910015053531,-0.4935712775671987,-0.2393660293750136,0.1067188395018948,3650.828,-7307.053376045015,-0.0005238462190627,5.272999558563746,2.01310110562697,14.0,12.0
13.0,4.197334847540126,3645.797,3.568150746216304,0.2274993356336563,5.074774451485528,-1.1794403120399748,0.0637583308033996,32.11257624247177,3.3703235397811926,-0.53703160180955,-0.2146179497753934,0.104953383818631,3572.453,-7147.507338227015,-0.0005067711460684,5.252273428046632,1.96878982627284,16.0,14.0
15.0,4.19506219209137,3572.266,3.569283415581244,0.2231468277226924,4.359705676255627,-1.031410720071045,0.0625186631996142,32.03566207329278,3.371384425426572,-0.5428273603539497,-0.2234250240863679,0.10523848134349,3550.594,-7104.325970943005,-0.0004901006632811,5.247024072160485,1.96816617643342,18.0,16.0
17.0,4.195169396772403,3567.14,3.563388513484579,0.2408873729997492,7.194781102819928,-1.584738335526658,0.0676006481157423,31.995279688723024,3.394523330157788,-0.5410148204047962,-0.1993468894534151,0.1060945040388008,3551.25,-7105.634424544263,-0.0005604956680431,5.247024072160485,1.95723079175605,20.0,18.0
19.0,4.195056504294166,3537.656,3.566658719765511,0.2293605001947799,5.268430475165781,-1.207393051603412,0.064306825579841,31.87412757184136,3.388296153518822,-0.5553252651251799,-0.2080720841163617,0.1063023966971931,3530.25,-7063.662718984282,-0.0005203532750856,5.241747015059643,1.94559915141294,22.0,20.0
21.0,4.196312575833586,3522.5,3.568703597012284,0.2251048512425192,4.335044314993406,-1.0270510868849383,0.0630774860178852,32.120959708576166,3.389894252303742,-0.5681524409589542,-0.2125783913583723,0.1055352730136096,3491.016,-6984.088962449396,-0.0005017360392736,5.231108616854585,1.93475050448411,25.0,23.0
