Cycle Life,H1,H2,discharge voltage mean,discharge voltage std,discharge voltage kurtosis,discharge voltage skewness,discharge voltage cov,discharge_temperature mean,discharge_temperature std,discharge_temperature kurtosis,discharge_temperature skewness,discharge_temperature cov,discharge time,discharge Q,discharge voltage slope,discharge voltage entropy,capacity,discharge cycle life,adjusted_discharge_cycle_life
3.0,4.205346416801327,38.48400000000001,3.343710562419323,0.3958458807259646,1.6001392919471709,-1.3831044642456165,0.118385211081055,9.412485833762908,2.58790167362305,-0.0701571050797587,0.7489838155303143,0.2749434866972291,5650.265,-3865.5400442170576,-8.916457507550522e-05,6.061456918928016,0.927952404748273,5.0,3.0
6.0,4.205552238677279,19.311999999999983,3.358646172572514,0.4042030861814461,1.5400008761492243,-1.3855987661185565,0.1203470283598976,9.07418033049993,2.733054977738573,0.1448217554281208,0.8176800261510023,0.3011902869675501,5543.61,-3603.4577620438376,-9.138656510392503e-05,6.0378709199221365,0.858101069947828,9.0,7.0
8.0,4.20551389383972,25.92200000000001,3.3660643885240504,0.4007178784224438,1.47403363518829,-1.362043256365065,0.1190464091502867,9.063698357219929,2.743330929507766,0.2668241346587305,0.7944235614461049,0.3026723552999195,5499.046,-3515.4158491226963,-9.088936036166267e-05,6.028278520230695,0.840935221345669,11.0,9.0
10.0,4.205519053615049,19.735,3.367910347978234,0.4031565700221206,1.415943500814736,-1.3437378769120705,0.1197052558908335,9.076577071060374,2.7686430508161872,0.2330413479294448,0.8712485580599331,0.3050316247127663,5461.219,-3444.5031141085383,-9.035256822299564e-05,6.018593214496232,0.824547194290191,13.0,11.0
12.0,4.205754621903861,19.671000000000006,3.357745333360116,0.4048707415317865,1.5702945387753529,-1.4198283802784202,0.1205781562732841,9.265023738219778,2.732179375162452,-0.4679685669913058,0.5717726444604597,0.2948917835894746,5451.281,-3361.1997470511387,-7.597373250163223e-05,6.0137151560428,0.793596041880398,17.0,15.0
15.0,4.205528715581696,19.75,3.357745333360116,0.4048707415317865,1.5702945387753529,-1.4198283802784202,0.1205781562732841,9.265023738219778,2.732179375162452,-0.4679685669913058,0.5717726444604597,0.2948917835894746,5451.281,-3361.1997470511387,-7.597373250163223e-05,6.0137151560428,0.793596041880398,17.0,15.0
19.0,4.205455821282948,13.593999999999994,3.3696607473704705,0.4005054832044939,1.3760784600637717,-1.3458640073007837,0.1188563221140377,9.339350112299789,2.6933306593759925,-0.1214778346800264,0.6800139130457624,0.2883852331254736,5468.062,-3425.328801310833,-8.54459329742347e-05,6.0137151560428,0.818367608715921,21.0,19.0
22.0,4.205156585845167,20.172,3.3817991821146065,0.3988431120171047,1.5038929534341392,-1.349867786012564,0.1179381419590124,9.254145206672922,2.574942845387701,-0.4198882760485709,0.6241796902461465,0.2782475083199447,5369.703,-3304.528118121111,-9.032761695787086e-05,5.991464547107983,0.799377741183164,25.0,23.0
24.0,4.20546002296801,13.485,3.385176591409286,0.402352482661393,1.5771111250030572,-1.3939573795303997,0.1188571620406631,9.291749311540086,2.73033270552484,-0.2955512805634575,0.6484008961677762,0.2938448524578514,5327.406,-3256.407461442772,-9.036968630879464e-05,5.981414211254481,0.778310744062889,27.0,25.0
26.0,4.205468281984256,13.546999999999995,3.381309638847489,0.4011741052704732,1.4530907839495626,-1.3402417756736476,0.1186445928114446,9.310447961834724,2.6226497076527284,-0.3458525151561198,0.6474653160933215,0.2816888852613174,5299.266,-3237.9850338338583,-9.117860638580328e-05,5.97380961186926,0.780373823123912,29.0,27.0
28.0,4.205695658179328,6.952999999999989,3.3490369985986668,0.4087066318405223,1.4709078673198135,-1.4016856163755458,0.1220370608062965,9.29775486780575,2.808314641442222,-0.4627087014708109,0.6127379525452408,0.3020422329229442,5367.172,-3301.464944692652,-7.379199046857077e-05,5.983936280687191,0.771305824564029,33.0,31.0
31.0,4.205504256013443,13.765999999999991,3.3490369985986668,0.4087066318405223,1.4709078673198135,-1.4016856163755458,0.1220370608062965,9.29775486780575,2.808314641442222,-0.4627087014708109,0.6127379525452408,0.3020422329229442,5367.172,-3301.464944692652,-7.379199046857077e-05,5.983936280687191,0.771305824564029,33.0,31.0
35.0,4.205542155251147,13.764999999999986,3.369454218731269,0.4129355247437174,1.4070700494406454,-1.3832415379277403,0.1225526444158673,9.245632947295451,2.811385334191471,-0.0042360202760289,0.7561112679851908,0.304077108643369,5406.812,-3375.3451766488824,-8.532517405034242e-05,5.988961416889865,0.795279016979026,37.0,35.0
38.0,4.205271555781754,13.687999999999988,3.382104218416538,0.4105577819660482,1.6225494967847718,-1.4176216166807851,0.1213912273106316,9.194130154197088,2.7423786797911074,-0.2596255245241829,0.680530159503632,0.2982749464928143,5280.031,-3227.848641348679,-9.116990018933791e-05,5.961005339623272,0.764941499223118,41.0,39.0
40.0,4.205531804001812,13.906000000000006,3.385995460009004,0.4096514664032039,1.6333830855883118,-1.4163394930880384,0.1209840566065362,9.188267060937262,2.7247381248713984,-0.3343565290399173,0.6224948487677437,0.2965453775778103,5248.593,-3176.555274933676,-9.124775614189752e-05,5.953243334287784,0.754489942677937,43.0,41.0
42.0,4.205369311377331,13.843000000000004,3.383034553867202,0.4089950950112181,1.4601120651767392,-1.3719640602999463,0.1208959259797358,9.211910760834266,2.7737502166269583,0.0123235568195094,0.7336896158558094,0.3011047641082182,5203.375,-3149.572542541722,-9.22201032501944e-05,5.940171252720431,0.750404897831429,45.0,43.0
44.0,4.205244160558421,14.047000000000011,3.3788137991434706,0.4065693159509076,1.2888437421614911,-1.3242387880168751,0.1203290089717204,9.15685740939557,2.6574102611147103,-0.198436396804734,0.6919113680166447,0.290209855008556,5166.812,-3104.097474987479,-8.80770136524515e-05,5.929589143389892,0.740725810962026,49.0,47.0
47.0,4.205682426366771,14.14,3.3788137991434706,0.4065693159509076,1.2888437421614911,-1.3242387880168751,0.1203290089717204,9.15685740939557,2.6574102611147103,-0.198436396804734,0.6919113680166447,0.290209855008556,5166.812,-3104.097474987479,-8.80770136524515e-05,5.929589143389892,0.740725810962026,49.0,47.0
50.0,4.205169918440768,14.125,3.389059266953009,0.4201054244166212,1.3306202426464084,-1.3608700222185397,0.1239593029585239,9.104538013834128,2.79272694748408,-0.3657260001003708,0.6334656645536734,0.3067401051256635,5340.281,-3123.616645025036,-8.89761317275869e-05,5.961005339623272,0.730852559379363,53.0,51.0
52.0,4.205560249863778,34.93700000000001,3.378391965767749,0.4128153527940679,1.2243329967260923,-1.3037242668083973,0.12219285298361,9.196243634400288,2.7505213061986744,0.0263669468226774,0.7295505044897397,0.2990918265703433,5103.0,-3075.197760143345,-9.331121058347447e-05,5.91350300563827,0.72872558511779,55.0,53.0
54.0,4.2052310923913145,14.171999999999995,3.377934624269061,0.4163966468843368,1.2722292831731412,-1.328048394722268,0.123269599089544,9.224293881462565,2.7441957959898824,-0.0102073907620963,0.7873519786788371,0.2974965706052261,5051.172,-3045.9553322457564,-9.423082349881582e-05,5.899897353582492,0.716102337703626,57.0,55.0
56.0,4.205513049946093,14.218999999999994,3.3727225247575885,0.4130458233121521,1.2463123894405117,-1.3153738198512357,0.1224665890182707,9.239291915944644,2.750602757761256,-0.0374895971420192,0.7175840197385283,0.2977070951740816,5027.563,-3020.880114170742,-9.018495275498492e-05,5.8944028342648505,0.712920483498802,61.0,59.0
59.0,4.205495464240835,7.281000000000006,3.3727225247575885,0.4130458233121521,1.2463123894405117,-1.3153738198512357,0.1224665890182707,9.239291915944644,2.750602757761256,-0.0374895971420192,0.7175840197385283,0.2977070951740816,5027.563,-3020.880114170742,-9.018495275498492e-05,5.8944028342648505,0.712920483498802,61.0,59.0
62.0,4.205612262451371,14.39,3.3889133424072204,0.3997123145751167,1.3037179474598275,-1.282856350341382,0.1179470450227541,9.140591023627804,2.5285460074703665,-0.7232654899303168,0.4681696275010615,0.2766282837657048,4962.469,-2974.4282754334126,-9.544282698826338e-05,5.877735781779638,0.719057081984422,65.0,63.0
64.0,4.2051409566126425,14.436999999999998,3.3855430731736647,0.401130862645177,1.3303616416029715,-1.2814885385852992,0.1184834615821769,9.05273466167465,2.5536110587553504,-0.8490141027247677,0.4003698689203673,0.2820817304594413,4907.859,-2955.867823586419,-9.635376292256764e-05,5.863631175598096,0.717397542877592,67.0,65.0
66.0,4.205320514235711,7.391000000000005,3.375688256474185,0.4135213809950962,1.4033901714970165,-1.3268851097522945,0.1224998724932639,9.311519157220644,2.667002319111255,-0.6549044743911332,0.537773068778691,0.2864196780439548,4888.656,-2960.7018911322884,-9.701548882893166e-05,5.857933154483462,0.707102749646395,69.0,67.0
68.0,4.205471667662558,14.483999999999996,3.37794278508875,0.4046053066234227,1.295339316833343,-1.2809403245529392,0.119778614489704,9.167853966731156,2.5687414201644687,-0.8709879853587403,0.417544930649099,0.2801900455096763,4866.25,-2920.7013810070134,-9.249662721024396e-05,5.852202479774473,0.703531206505542,73.0,71.0
71.0,4.2053155369143695,14.5,3.37794278508875,0.4046053066234227,1.295339316833343,-1.2809403245529392,0.119778614489704,9.167853966731156,2.5687414201644687,-0.8709879853587403,0.417544930649099,0.2801900455096763,4866.25,-2920.7013810070134,-9.249662721024396e-05,5.852202479774473,0.703531206505542,73.0,71.0
74.0,4.205515235224101,14.781000000000006,3.368742642573582,0.4170738781155348,1.0546622516226671,-1.252874668164831,0.123806987463105,9.32218476153055,2.68892864400792,-0.0453611538008824,0.7955243640127693,0.2884440410475667,4801.485,-2935.864829093688,-9.891438207115716e-05,5.834810737062606,0.691411438886961,77.0,75.0
76.0,4.205409469595812,7.5,3.3718000664169714,0.4070782057123107,1.0202006739102665,-1.208819049822934,0.1207302324259369,9.28968127619505,2.575867928556108,-0.5952651351661817,0.5515989079942366,0.277282702384721,4760.938,-2915.781764360408,-9.97168657742236e-05,5.823045895483018,0.69715517985055,79.0,77.0
78.0,4.205444302912337,7.561999999999998,3.366360304166583,0.4199255426941373,1.190038403030739,-1.284093816920041,0.1247417105573609,9.365909184464236,2.6333814569308296,-0.4717267451042302,0.6592813177566296,0.2811666657305378,4740.907,-2908.46764578945,-0.0001002536292417,5.817111159963205,0.683246021743272,81.0,79.0
80.0,4.205497616181515,7.577999999999989,3.342277843498783,0.4228230839034499,1.082443350308055,-1.2908003218770647,0.1265074609897865,9.328022708662925,2.818336705565916,-0.6083978410585207,0.5522771718585421,0.302136561368845,4914.532,-2949.50213088092,-7.671201758411795e-05,5.84932477994686,0.682202931749329,85.0,83.0
83.0,4.205426118450129,14.859000000000009,3.342277843498783,0.4228230839034499,1.082443350308055,-1.2908003218770647,0.1265074609897865,9.328022708662925,2.818336705565916,-0.6083978410585207,0.5522771718585421,0.302136561368845,4914.532,-2949.50213088092,-7.671201758411795e-05,5.84932477994686,0.682202931749329,85.0,83.0
87.0,4.205320214953735,14.858999999999996,3.3722684174392827,0.4174894471053868,1.335822300461384,-1.329235489050013,0.1238007760433274,9.373114023056765,2.604700679421982,-0.7090271958470336,0.5613943913869355,0.2778906426417862,4998.656,-3060.3085523418167,-9.014593127701531e-05,5.866468056933295,0.728952921321338,89.0,87.0
90.0,4.205341423809285,7.640000000000001,3.369795461948356,0.421171587885002,1.1483557014342605,-1.2890509044000318,0.1249843180812784,9.33952678603234,2.692144364186264,-0.3089173954303343,0.7275820569403142,0.2882527590383358,4842.11,-2970.282976874596,-9.78575567684769e-05,5.831882477283516,0.695773174745548,93.0,91.0
92.0,4.205232600246822,8.64,3.3766733742446,0.4111239995835081,1.2504496236964373,-1.2712831406675986,0.1217541509105781,9.1327535688995,2.5545422254317947,-0.8581931005392183,0.4300334517025675,0.2797121597730374,4798.281,-2922.9227094667003,-9.842244683444336e-05,5.820082930352363,0.701831296231709,95.0,93.0
94.0,4.205172416123823,15.25,3.3566923103592567,0.4248069969426283,0.9622634428028474,-1.2226367515999086,0.1265552388080403,9.343849839453911,2.689556374505897,-0.0755353366630626,0.7399098226483676,0.287842422632841,4739.188,-2942.006619158347,-0.0001006619722701,5.805134968916491,0.691180824437849,97.0,95.0
96.0,4.20546551095964,7.780999999999992,3.371659958386912,0.4144927905681235,1.2848708028158775,-1.2960191491554829,0.1229343396676417,9.257582649630317,2.579101369009384,-0.8548170133880642,0.4034912711197936,0.278593393828612,4733.156,-2860.553643653707,-9.458846944328688e-05,5.802118375377065,0.684327975285503,101.0,99.0
99.0,4.205297115380205,7.828000000000003,3.371659958386912,0.4144927905681235,1.2848708028158775,-1.2960191491554829,0.1229343396676417,9.257582649630317,2.579101369009384,-0.8548170133880642,0.4034912711197936,0.278593393828612,4733.156,-2860.553643653707,-9.458846944328688e-05,5.802118375377065,0.684327975285503,101.0,99.0
102.0,4.205624389173275,15.25,3.373315387294324,0.4125706827035496,1.262393531265447,-1.2902399985502098,0.1223042127212615,9.14498240226481,2.54847578034894,-0.8366462231563365,0.3598949611884521,0.2786747604585651,4635.0,-2785.40545878619,-9.65174039703474e-05,5.777652323222655,0.667007017430174,105.0,103.0
104.0,4.205059704728555,30.391,3.367632771675606,0.417228721924289,1.1950962196592636,-1.2572347974905185,0.1238937705540535,9.26257479341655,2.59850822891661,-0.842084596439451,0.35466951576459,0.2805384341688146,4615.86,-2835.401112845787,-0.0001021853885656,5.771441123130016,0.680408511737486,107.0,105.0
106.0,4.205248997905972,7.796999999999997,3.363321307304569,0.4229384748469971,1.082333014582253,-1.2512141809589494,0.1257502439414414,9.40011028670591,2.630430736305017,-0.6281053716899301,0.5362166556507485,0.2798297739150039,4580.75,-2825.532923651645,-0.0001031858062223,5.762051382780177,0.661786406323548,109.0,107.0
108.0,4.205533395290021,7.875,3.346491714827562,0.4228131163487179,0.8100133007909855,-1.1648150387622482,0.1263451854595446,9.419332811255554,2.7131473743213514,-0.5749117693198289,0.5461391909482326,0.2880402920978966,4557.406,-2828.4364337099214,-9.899596568272395e-05,5.755742213586912,0.662316873349234,113.0,111.0
111.0,4.205186124262583,7.843999999999994,3.346491714827562,0.4228131163487179,0.8100133007909855,-1.1648150387622482,0.1263451854595446,9.419332811255554,2.7131473743213514,-0.5749117693198289,0.5461391909482326,0.2880402920978966,4557.406,-2828.4364337099214,-9.899596568272395e-05,5.755742213586912,0.662316873349234,113.0,111.0
114.0,4.205193862700308,8.296999999999997,3.349639562276425,0.4311659276530075,0.8099339945338739,-1.183530566720823,0.1287200964870339,9.478974220669317,2.663422826390444,-0.3259546621228097,0.8099486042762714,0.2809821784917121,4502.938,-2811.3215626265096,-0.0001051439387973,5.739792912179235,0.648899088527069,117.0,115.0
116.0,4.205053074389009,7.938000000000002,3.352423027875088,0.4301858752272053,0.987611674272967,-1.220944414059306,0.1283208806437163,9.375363258129608,2.655874406243493,-0.6532931634893675,0.555551121134109,0.2832822935090561,4483.094,-2788.1781039463253,-0.0001056258996774,5.733341276897745,0.650363912962553,119.0,117.0
118.0,4.205213913116872,7.625000000000007,3.356309039050815,0.4250155035902403,1.127872963423303,-1.2402566206865993,0.1266318144858428,9.348977069227304,2.568573703236624,-0.7970884549094404,0.3572652248154345,0.2747438232243859,4448.36,-2764.58572879165,-0.0001061174533138,5.707110264748875,0.65720776902028,121.0,119.0
120.0,4.205579277634383,15.765,3.34060287009409,0.4325764383851145,0.7062179706238831,-1.1597039646430118,0.1294905306636855,9.539830147989118,2.713600496003139,-0.2334162669796144,0.7865323849245168,0.2844495608315556,4440.531,-2768.804732872419,-0.0001012013274255,5.720311776607412,0.636351745847622,125.0,123.0
123.0,4.205280416614589,8.406000000000006,3.34060287009409,0.4325764383851145,0.7062179706238831,-1.1597039646430118,0.1294905306636855,9.539830147989118,2.713600496003139,-0.2334162669796144,0.7865323849245168,0.2844495608315556,4440.531,-2768.804732872419,-0.0001012013274255,5.720311776607412,0.636351745847622,125.0,123.0
126.0,4.205438023418053,8.125,3.3328844784891074,0.4354653766057157,0.6287304742717068,-1.1163269546594476,0.1306572068177786,9.4879310296259,2.752253263507293,-0.0534351136566217,0.8794148259362964,0.290079391904666,4382.937,-2780.349993115953,-0.0001085082822684,5.703782474656201,0.639142827215089,129.0,127.0
128.0,4.205467736325101,15.905999999999992,3.35182190799753,0.4189092561940739,0.8691398307463563,-1.1427295562659872,0.1249795686323745,9.300314416191522,2.584270394490312,-0.8244552081728549,0.2072962271986455,0.2778691427884617,4347.453,-2726.58209271322,-0.0001083001698506,5.693732138802701,0.648220604949624,131.0,129.0
