Cycle Life,H1,H2,discharge voltage mean,discharge voltage std,discharge voltage kurtosis,discharge voltage skewness,discharge voltage cov,discharge_temperature mean,discharge_temperature std,discharge_temperature kurtosis,discharge_temperature skewness,discharge_temperature cov,discharge time,discharge Q,discharge voltage slope,discharge voltage entropy,capacity,discharge cycle life,adjusted_discharge_cycle_life
2.0,4.189481732439685,2740.015,3.676492835528995,0.229504488757654,1.199461109425644,-0.5042857698345653,0.0624248431928826,30.261078788805897,1.129918749019286,1.6991754627020068,-1.5120594758613246,0.0373390108431052,6515.42200000001,-6508.398575036299,-0.0002404705967272,6.463029456920671,1.80468477201007,4.0,2.0
5.0,4.189531813751157,2791.953,3.681544140844236,0.2267666015256617,0.958186798158308,-0.4346870758606326,0.0615955134178183,30.21665562692593,1.198742967398741,1.2989406477248997,-1.3949826373991046,0.0396715964267914,6489.5,-6483.730382550939,-0.0002322090243007,6.447305862541215,1.79761866822246,8.0,6.0
7.0,4.188196742705966,2787.109,3.6819955552100248,0.2267607806699809,0.9957444782762952,-0.4468974554480736,0.0615863808822675,30.363564779968748,1.196321293321322,1.3098000389879916,-1.4095493216347506,0.0393998959605214,6471.25,-6466.497620679758,-0.0002334843806283,6.437751649736399,1.79299136877612,10.0,8.0
9.0,4.18855394625184,2773.969,3.682236658062209,0.2275175269501177,1.0753828505215628,-0.4670454940237081,0.0617878610414599,30.38370869313896,1.1847873391439592,1.3215550128318334,-1.4025994654087706,0.0389941646396675,6466.672,-6462.933784518649,-0.0002366749790265,6.431331081933479,1.79191800815922,12.0,10.0
11.0,4.188364978533281,2761.422,3.673062191661213,0.2234740412808686,1.7753876856509851,-0.6061836467195145,0.0608413442571736,30.15154307577848,1.1234667497564574,1.5304168570245205,-1.3844597521791189,0.0372606717650536,6410.672,-6404.358354236145,-0.0002509298737021,6.415096959171598,1.7750261359038,16.0,14.0
14.0,4.188545141795751,2771.578,3.673062191661213,0.2234740412808686,1.7753876856509851,-0.6061836467195145,0.0608413442571736,30.15154307577848,1.1234667497564574,1.5304168570245205,-1.3844597521791189,0.0372606717650536,6410.672,-6404.358354236145,-0.0002509298737021,6.415096959171598,1.7750261359038,16.0,14.0
18.0,4.189435697095757,2900.953,3.6821638997402064,0.221957528211329,1.0667001825357725,-0.4195859319748227,0.0602791006198798,29.94287736657243,1.210995905137611,0.8600895421636108,-1.118224333402629,0.040443538218192,6474.156,-6464.3345863397135,-0.0002315523606313,6.418364935936211,1.79204878522234,20.0,18.0
21.0,4.18887000922831,2869.906,3.6829104616020185,0.2221508919996827,1.0281910105160952,-0.4111779009743551,0.0603193844422299,30.159672019699293,1.0736248110846116,1.643083846792276,-1.4353783130823516,0.035598026741914,6460.75,-6459.943008552388,-0.0002307251303566,6.4085287910594975,1.79047580158126,23.0,21.0
22.0,4.188047545908392,510.219,3.6830910997567576,0.2236669394870235,1.145487727958777,-0.4452189721010175,0.0607280497356677,30.185037297459864,1.133186519809014,1.3224176190414507,-1.3391169739780011,0.0375413324370606,6448.907,-6445.77242834858,-0.0002360154074505,6.401917196727187,1.78683650919873,25.0,23.0
24.0,4.188495014078562,2845.922,3.682337640011673,0.2262456000716393,1.4443015242201644,-0.5223186325412364,0.0614407537248328,30.557366977302667,1.1911619877479644,0.9602934575710672,-1.2312049653808113,0.0389811723186992,6447.125,-6446.890277568336,-0.0002460866361862,6.39526159811545,1.78715296199622,27.0,25.0
