Cycle Life,H1,H2,discharge voltage mean,discharge voltage std,discharge voltage kurtosis,discharge voltage skewness,discharge voltage cov,discharge_temperature mean,discharge_temperature std,discharge_temperature kurtosis,discharge_temperature skewness,discharge_temperature cov,discharge time,discharge Q,discharge voltage slope,discharge voltage entropy,capacity,discharge cycle life,adjusted_discharge_cycle_life
2.0,4.205404687221918,3479.953,3.400080836543819,0.2772591218929377,1.964496013280271,0.3394524300470376,0.0815448617906307,33.13281956573637,4.256134631485752,-1.267054303134436,0.0909861759700874,0.1284567594086422,6515.42200000001,-6835.823314657694,-0.000138582467165,6.463029456920671,1.84701116295672,4.0,2.0
5.0,4.205026093223311,3238.61,3.407792325190084,0.2778329324896487,2.554065745140674,0.199402264908641,0.0815287159478391,33.07297579198607,4.175549321161962,-1.2567363355767984,0.1143958704475379,0.1262526041631168,6489.5,-6837.962132121071,-0.0001384983442719,6.447305862541215,1.84711117718618,8.0,6.0
7.0,4.204922977661877,3228.078,3.425685226676254,0.264581610677064,2.193410924915522,0.3308007904083664,0.0772346532649096,33.12836651135455,4.126800254625655,-1.2467319911598398,0.1194719082814908,0.124569989082052,6471.25,-6805.834847774463,-0.0001342856155259,6.437751649736399,1.84898376015355,10.0,8.0
9.0,4.205762185343328,3465.516,3.4102415310941074,0.2778380992651504,2.835481924808592,0.128007679354502,0.0814716778069416,33.20066590827124,4.13842991264898,-1.2396208660036123,0.1197244674202287,0.124649003248395,6466.672,-6803.195286036503,-0.0001375801125174,6.431331081933479,1.83701207185604,12.0,10.0
11.0,4.205205749366026,3268.031,3.395651158058304,0.273400574755152,1.7516224499571216,0.3541875455613359,0.0805149180611024,32.803029147102706,4.084111240672531,-1.2190290976365046,0.1671810202161685,0.124504088398594,6410.672,-6697.382181932058,-0.0001368984369583,6.415096959171598,1.81754921124714,16.0,14.0
14.0,4.205846527365772,3453.156,3.395651158058304,0.273400574755152,1.7516224499571216,0.3541875455613359,0.0805149180611024,32.803029147102706,4.084111240672531,-1.2190290976365046,0.1671810202161685,0.124504088398594,6410.672,-6697.382181932058,-0.0001368984369583,6.415096959171598,1.81754921124714,16.0,14.0
18.0,4.20585017369536,3451.953,3.3987545550856617,0.284029937593401,2.64978991194902,0.1292221413758672,0.0835688288136012,32.70663040910488,3.945344237822392,-1.169565670326061,0.1651105076377519,0.1206282698178558,6474.156,-6815.949593424071,-0.0001395306376153,6.418364935936211,1.83986382252207,20.0,18.0
21.0,4.204750462637581,3474.203,3.4107861698937034,0.2792990737942086,3.1374297880111826,0.037746032151866,0.0818870078281433,32.88774741633189,4.046522129005721,-1.1935443073959682,0.1247625533652192,0.1230404161701946,6460.75,-6786.036778025653,-0.0001362444845735,6.4085287910594975,1.84305956197314,23.0,21.0
22.0,4.20524848069888,2313.671,3.4362212866947464,0.2573254249297994,2.3426541974523323,0.3077523086365703,0.0748861622870968,32.850543888320566,3.975290655699028,-1.2057670017362303,0.1375687887965768,0.1210114106242354,6448.907,-6737.489355542046,-0.0001306513134117,6.401917196727187,1.84018717295361,25.0,23.0
24.0,4.204642884579824,3454.078,3.429899192703782,0.264180774952352,2.9178063209535976,0.15773354801266,0.0770228977907945,33.21344988692114,3.96441495893992,-1.175297393048368,0.1645659590552199,0.1193617336481819,6447.125,-6737.38226876345,-0.0001321588895318,6.39526159811545,1.82812656328883,27.0,25.0
