Cycle Life,H1,H2,discharge voltage mean,discharge voltage std,discharge voltage kurtosis,discharge voltage skewness,discharge voltage cov,discharge_temperature mean,discharge_temperature std,discharge_temperature kurtosis,discharge_temperature skewness,discharge_temperature cov,discharge time,discharge Q,discharge voltage slope,discharge voltage entropy,capacity,discharge cycle life,adjusted_discharge_cycle_life
2.0,4.210828357013617,9147.203,3.415635388206693,0.2636918040281606,0.96826029850898,0.5827084245625594,0.0772013912663571,33.531461449042084,4.67233735254294,-1.4091832362050336,0.029972517622241,0.1393418941683622,6515.42200000001,-6708.448050706653,-0.0001298561970949,6.463029456920671,1.82330777421494,4.0,2.0
5.0,4.21095330213093,9146.485,3.425659661801085,0.2676467910312526,0.8193706152157283,0.3983156291663843,0.0781300004830409,34.0575363030056,4.958336958405212,-1.472338406922352,-0.0071684378469369,0.1455870710755914,6489.5,-6674.007347356804,-0.0001243900955867,6.447305862541215,1.81285967931309,8.0,6.0
7.0,4.210913953912615,9239.25,3.420169920823919,0.2726529633849985,0.7641098640864499,0.3753676609889594,0.0797191279079246,34.34311925332076,5.073417175265364,-1.46910802015094,-0.0128983409022297,0.1477273260428956,6471.25,-6680.2216464994935,-0.0001255067672277,6.437751649736399,1.814424244674,10.0,8.0
9.0,4.211130089952757,9241.047,3.4180604683404985,0.2742263309305423,0.7590573136386447,0.3699574674105224,0.0802286365237072,34.3900563067441,5.081682864631996,-1.4758365668596325,-0.0133056539193815,0.1477660524689355,6466.672,-6675.773871624413,-0.0001259299767507,6.431331081933479,1.81280033385304,12.0,10.0
11.0,4.211110082912892,8317.844,3.3978401981445576,0.2726297014059318,0.5879019443857958,0.4879883340295978,0.0802361751899943,34.16207101391941,5.113962288585984,-1.4668028579174257,0.00061293963168,0.1496970803234467,6410.672,-6613.51069183281,-0.0001270706877252,6.415096959171598,1.79460387031953,16.0,14.0
14.0,4.211021771489436,9130.656,3.3978401981445576,0.2726297014059318,0.5879019443857958,0.4879883340295978,0.0802361751899943,34.16207101391941,5.113962288585984,-1.4668028579174257,0.00061293963168,0.1496970803234467,6410.672,-6613.51069183281,-0.0001270706877252,6.415096959171598,1.79460387031953,16.0,14.0
18.0,4.21098945307657,8176.531,3.39844226682264,0.2748310341329762,0.7752090090120936,0.5531183282854587,0.0808697081059812,33.65117316898919,4.702964598038444,-1.374473942378363,0.0585152879046953,0.1397563340339171,6474.156,-6734.653474773832,-0.0001327397317652,6.418364935936211,1.81651917129383,20.0,18.0
21.0,4.210936192800009,10400.86,3.411384397730043,0.2731037619397712,0.7143808230338502,0.4710312129000673,0.0800565782388804,33.993154419553875,4.933178364232747,-1.4466536537693575,-0.0096533346064401,0.1451227003927307,6460.75,-6706.727668163189,-0.0001285500469055,6.4085287910594975,1.81983355651902,23.0,21.0
22.0,4.211324181309488,8968.547,3.40775629545449,0.2765079139866448,0.7491088245520898,0.4196883493831252,0.0811407536259183,34.121102900157744,4.9421701613723865,-1.4299961834726451,-0.0060509004140689,0.1448420403007998,6448.907,-6697.096094520628,-0.0001289808240728,6.401917196727187,1.81698098644073,25.0,23.0
24.0,4.21107717391696,10390.032,3.403104180698763,0.277826805075985,0.7473585038582917,0.4557043632918579,0.0816392300452402,34.521504581092735,4.9046817183325855,-1.4272748494637693,-0.0038663900840298,0.1420761284263043,6447.125,-6698.415756475606,-0.0001304816608259,6.39526159811545,1.8047602710769,27.0,25.0
