Cycle Life,H1,H2,discharge voltage mean,discharge voltage std,discharge voltage kurtosis,discharge voltage skewness,discharge voltage cov,discharge_temperature mean,discharge_temperature std,discharge_temperature kurtosis,discharge_temperature skewness,discharge_temperature cov,discharge time,discharge Q,discharge voltage slope,discharge voltage entropy,capacity,discharge cycle life,adjusted_discharge_cycle_life
3.0,4.188669022623298,412.03100000000006,3.2781149324023846,0.2410731798750495,0.6423929537967377,0.2306982031659759,0.0735401853950183,11.067443145348816,1.886150611768155,1.1652927560190056,-1.0532020632093668,0.1704233387059074,2826.0,-4850.107402464089,-0.00015566206468,5.700443573390685,1.34435555530174,5.0,3.0
6.0,4.188905774577931,522.64,3.317284372573327,0.2464320016539113,0.4326144349314447,0.0724083630782253,0.0742872705431478,10.764459531712715,1.875178790603806,0.6979432436451471,-0.8573818653531277,0.174200923425781,2713.812,-4680.621244900349,-0.0001685083657283,5.648974238161207,1.29736546794769,9.0,7.0
8.0,4.188967477471158,453.359,3.344030455029123,0.2627449110416387,0.0566888533338172,-0.0817740804246844,0.0785713271978411,10.65574896441831,1.8665519486666533,-0.3539400385881426,-0.2845609623519964,0.1751685362426842,2786.578,-4561.221735477859,-0.0001612559650083,5.666426688112431,1.2639604148549,11.0,9.0
10.0,4.188569358065221,548.3910000000001,3.3363536695108422,0.2495975766676144,0.263790931898626,0.02819384847345,0.0748114862487612,10.604398240583924,1.8170686987490028,0.4669199330898603,-0.7547385753859692,0.1713504771817157,2667.89,-4542.56718696699,-0.0001695971624708,5.620400865717149,1.25894961870321,13.0,11.0
12.0,4.188753375148013,420.078,3.300900597137773,0.2428392778592292,0.6815142093853197,-0.0411823608276462,0.0735675827590192,10.747618198190096,2.1562761950253906,0.5125271684826007,-0.6130461089958741,0.2006282838916355,2530.172,-4620.929970473595,-0.000181396012991,5.560681631015527,1.28061976902026,17.0,15.0
15.0,4.18853496815808,227.11,3.300900597137773,0.2428392778592292,0.6815142093853197,-0.0411823608276462,0.0735675827590192,10.747618198190096,2.1562761950253906,0.5125271684826007,-0.6130461089958741,0.2006282838916355,2530.172,-4620.929970473595,-0.000181396012991,5.560681631015527,1.28061976902026,17.0,15.0
18.0,4.189007081461802,629.468,3.367107139335169,0.2560396329132248,0.0568729888122123,-0.08020651755737,0.0760414273493475,10.449432487805074,1.726198836671409,0.161965954228676,-0.6801290598199966,0.1651954628814488,2713.25,-4412.873553648869,-0.0001642755508651,5.616771097666572,1.22262600410489,21.0,19.0
20.0,4.189024808774869,635.562,3.350670766767032,0.2640846976597359,0.0196882091716914,-0.114155526494652,0.0788154718986443,10.535109718676145,2.2896951878485208,-0.0260504018778306,-0.5685308734479854,0.2173394723919635,2676.578,-4436.623511651397,-0.0001672641490772,5.598421958998377,1.22927722492575,23.0,21.0
22.0,4.18857616187676,447.3910000000001,3.316178080747263,0.2408528469995741,0.7075343940078094,0.0054697085603057,0.0726296480873248,10.596589405147554,1.9244960356137115,-0.0236764288109339,-0.5835262247387726,0.1816146650618396,2394.734,-4429.974878169633,-0.0001962866811423,5.4889377261566885,1.22757801356895,25.0,23.0
24.0,4.1888313863240505,522.062,3.363753351194415,0.2626910434948112,0.0827039846520754,-0.1858199131469775,0.0780946211176672,10.51887517662094,1.7840653507580573,-0.2792340084861466,-0.3681612113955471,0.1696060957851547,2673.0,-4379.373759581376,-0.0001637328469826,5.587248658400249,1.21338728882968,29.0,27.0
