discharge voltage mean,discharge voltage std,discharge voltage kurtosis,discharge voltage skewness,discharge voltage cov,discharge_temperature mean,discharge_temperature std,discharge_temperature kurtosis,discharge_temperature skewness,discharge_temperature cov,discharge time,discharge Q,discharge voltage slope,discharge voltage entropy,capacity,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC_temperature mean,CC_temperature std,CC_temperature kurtosis,CC_temperature skewness,CC charge time,CC Q,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV_temperature mean,CV_temperature std,CV_temperature kurtosis,CV_temperature skewness,CV charge time,CV Q,current slope,current entropy,Battery_impedance_real_mean,Battery_impedance_real_max,Battery_impedance_imag_mean,Battery_impedance_imag_max,Rectified_impedance_real_mean,Rectified_impedance_real_max,Rectified_impedance_imag_mean,Rectified_impedance_imag_max,Re,Rct
3.0828389099409663,0.3681146457357666,0.1897264032485908,-0.6532656116677144,0.1194076811956469,11.988576567861957,3.4380352113977306,-0.7253631130350908,0.4176093829818167,0.2867759313990743,2349.64,-4709.081224822165,-0.0008942306176188,5.370638028127663,1.06914178861943,3.9328005921952207,0.1551263115149805,3.077493255876739,-1.1485327773868454,27.31109007526454,0.8083165644636285,-0.5062455994204007,0.7537821716086558,3241.797,4884.507647815773,0.0002700599027511,6.226536669287465,0.3091131695043532,0.3758272931503486,1.864449201209684,1.662144684466028,25.84809606531165,1.4440638403375936,-0.0376573959154327,1.1267237386419244,7262.297,1858.1531434802032,-0.0002079223499871,6.073044534100407,0.283447302697685,0.448425911364178,-0.0137045387765467,0.0289273235593391,0.125724988503591,0.151822894930269,-0.003446439448701,0.0017886765568202,0.100901925840838,0.154780493234931
3.110328642546824,0.4024090724428497,-0.0096046867663348,-0.5940019160866127,0.1293783129339496,12.059863244911185,3.261231470530688,-0.7790008175739076,0.2486889807485675,0.2704202696416816,2560.688,-5134.686751193186,-0.0008610751587141,5.451038453565699,1.15407279344322,3.932742465661653,0.150710172391409,2.840964805651974,-1.0457082055326152,27.47174776668641,0.8126467233702125,-0.4189175324883796,0.7735626417618559,3238.719,4880.384420948356,0.0002618037910574,6.226536669287465,0.3077537275329078,0.3763163656811195,1.8441279458708333,1.6543423022775714,25.96391202077932,1.4458096848192383,-0.0402111819123671,1.1194828000659036,7233.953,1836.737421512633,-0.0002087954834471,6.066108090103748,0.289224026624645,0.458166848776768,-0.0058386993220435,0.105873708645922,0.131432228440173,0.161902263514025,-0.0044046607873945,0.0012730321339957,0.0996980829489472,0.167892679572896
3.1067532264566258,0.4115202896904333,-0.0321337930425928,-0.5703409749951337,0.1324599218843617,12.133888437168595,3.348273260374011,-0.8768470221418072,0.3339128176129599,0.2759439628699371,2473.875,-4960.042377586776,-0.0009011535722291,5.40267738187228,1.11359824014439,3.928722878354592,0.1509169511093746,2.623346838505622,-0.9920416973260904,27.39758323371807,0.8283162010038534,-0.4181784629580316,0.7772309418060911,3243.062,4886.3502339406805,0.0002613933582698,6.226536669287465,0.3144998832569511,0.3748774849616398,1.676396896868679,1.6052383662875476,25.9316624674595,1.4548589707333055,-0.1503499294259835,1.0678830574789644,6872.594,1796.6311413797223,-0.0002201239364312,6.025865973825316,0.283270493476698,0.447840282640287,-0.0138950504812922,0.0289154902394283,0.124977961078771,0.148135316614979,-0.0032585299287556,0.0019837073363053,0.100179210502799,0.149961419753139
3.0834066776872344,0.4222546389814299,-0.2607916475121796,-0.5455379319720154,0.1369441929399172,12.327089378265738,3.820326174829118,-0.2695968130346569,0.5057924767671943,0.3099130749846635,2495.5,-5003.375545995903,-0.0008955303180612,5.407171771460119,1.08646540570951,3.931618743537556,0.1452407147282484,2.4985579116897103,-0.901248134141348,27.443481761664508,0.8394299089362758,-0.206661786002928,0.8400230493315249,3215.328,4844.688433524989,0.0002532328068152,6.222576268071369,0.3136416229256772,0.3779649871389715,1.6277646203534166,1.5973772494064709,25.892966708298065,1.4391099502112326,-0.1373013665770708,1.0784614116842728,6920.843999999999,1795.331710052604,-0.0002182002782104,6.033086221798801,0.289361585108773,0.456274575158558,-0.0068870195152494,0.108652579170725,0.132078651522087,0.163253319526907,-0.0042747288413482,0.001558872464887,0.0997211625758572,0.168583232339191
3.078011917190656,0.4311095757778601,-0.3487020789634081,-0.531611410118199,0.140061048292282,12.190916714981144,3.9449100063830858,-0.12461792395134,0.307840425322234,0.323594205309866,2449.922,-4912.132428462153,-0.0009113821125262,5.375278407684164,1.05047999337409,3.929690000142297,0.1465424172258046,2.422287231236301,-0.9029342828116704,27.611052503244974,0.925402849651634,0.1787855382911218,0.9782309013852346,3193.34299999999,4813.0530002770665,0.0002567077067398,6.218600119691729,0.2908665794741306,0.3718984430533396,1.9336556880133609,1.6720537602957488,25.763982873741284,1.437722522658612,0.1107061316662991,1.1823197294038106,7552.95300000001,1786.0023080568787,-0.0001997568361422,6.107022887742255,0.283881270144975,0.446970957768248,-0.0132215481074649,0.0338519781347235,0.126450864576098,0.152148246290482,-0.0035089109525969,0.0022530142883016,0.101643083009595,0.155693094605919
3.0992512260717127,0.4104584934878754,0.0443748319883874,-0.5810443756196028,0.1324379547017651,12.163073942837912,3.2405781801263323,-1.0456330814796222,0.2346097753390723,0.2664275655443589,2408.781,-4829.283349872275,-0.0009106973403937,5.356586274672011,1.08535501770543,3.929385990950868,0.1477194084883006,2.4369674837820474,-0.9187551385428828,27.47679838366143,0.9283051842933452,0.1945840846652231,0.9878433361548776,3195.625,4815.856771067849,0.0002585411855938,6.218600119691729,0.3190571530862485,0.3768460497174049,1.537319950083634,1.5662891271501531,25.729174838484592,1.4657215196554776,-0.1745146696370914,1.0580032297354385,6714.437,1784.6995495375672,-0.0002254428583771,6.013715156042803,0.287688300778261,0.454213816689608,-0.0085209413194181,0.100864003771551,0.130521861949463,0.158747751741664,-0.0038768419058713,0.0017797274151981,0.100592242364211,0.163738335716318
3.070553607905953,0.4393964619135392,-0.3709567779912377,-0.5411460480682481,0.1431000783644345,12.128324396717012,3.91113215769492,-0.1662356942089959,0.3011676117899846,0.3224791842435889,2416.672,-4845.796822831874,-0.000924118613019,5.342334251964812,1.0240366656637,3.969332229813495,0.109261737220374,3.527256047773209,-0.531870398360837,25.477145873015424,1.3018648225157292,-0.5268078942584586,0.8714594951254679,3132.281,4719.679684587563,0.0001981792810851,6.206575926724925,0.3097187492680125,0.3786446411160666,1.630066941530342,1.5977360770826805,25.874468805008444,1.3505515437822146,-0.0448165594777649,1.128568199283326,7145.639999999999,1817.6913043812883,-0.0002119616263769,6.07993319509559,0.284409656047067,0.446937781070692,-0.0139093177766994,0.0275776309244362,0.126649322402551,0.153548103475744,-0.0035581087379236,0.0017272730409237,0.100556221724265,0.157792693558148
3.0874603214405534,0.4109153383596198,-0.1632271280921373,-0.4770683804388771,0.133091698541374,12.302129277138697,3.518687038659641,-0.9272369437250534,0.3781098348149035,0.2860226030300698,2395.75,-4802.723371556292,-0.0009158908956217,5.33271879326537,1.06709572534339,3.9371104628730818,0.1420341907028131,3.009480066053963,-0.976858147376684,25.81880376815788,1.2048332669772954,-0.0842589578363495,1.079180822017236,3299.735,4970.263857702983,0.0002462207631865,6.234410725718369,0.3057028224297012,0.3732733689031357,1.7312855238863367,1.6252304143594147,26.25499224064787,1.3264042447748454,-0.076356464237266,1.099235112455961,6971.328,1761.0345185495034,-0.0002167829102302,6.033086221798801,0.288583456306138,0.457282018885596,-0.0078404839446946,0.102856533907626,0.13086209120738,0.160101638670307,-0.0041358899786395,0.0009971885982013,0.0994015439552692,0.166904876534016
3.0752264215555254,0.4240218144780772,-0.2923052214891557,-0.4459306871195519,0.1378831202495966,12.493460218119656,3.855568579712378,-0.4590905128474949,0.5740111661818572,0.3086069441451077,2396.719,-4804.620196218868,-0.0009320604793952,5.32300997913841,1.04453138313087,3.9394001623574417,0.1380240788031028,2.987501703887397,-0.9186387325914316,25.71825458698535,1.0704913314328657,-0.0248380255958702,1.0880523490745946,3262.141,4916.841824530586,0.0002415775200566,6.226536669287465,0.3142766518116165,0.377630378122312,1.622630912769317,1.5966213097526216,25.69758983209549,1.4040344504016669,-0.1238788494019784,1.0764824000967788,6807.703,1769.8232597445974,-0.0002220025597426,6.011267174404162,0.283829027615903,0.448337610822373,-0.0134262789840871,0.0349202453717766,0.126298704227619,0.152359311807247,-0.0033136766089806,0.0023625996416485,0.101816833230849,0.154892296495274
3.063652287832334,0.4119413945217076,-0.3406633355083284,-0.4919501539495764,0.1344608838796043,12.212439916474109,3.950426430695668,-0.2613006252441967,0.2106045967798359,0.3234756082907475,2442.344,-4895.5951341735645,-0.0008863406730871,5.33753807970132,1.03531390681218,3.942970671713552,0.1338108482979615,2.9615541617857266,-0.8501938824050653,25.500251697717943,1.082106471356145,-0.0282100784873948,1.089357895430446,3235.703,4876.88025309211,0.0002359821449749,6.222576268071369,0.2901848616873648,0.3718493993339585,1.9879610614894965,1.6900425661157457,25.4435496190953,1.3719602025430828,0.1644958641840035,1.2017028074027296,7549.764999999999,1777.1084925667617,-0.0002002640427271,6.100318952020065,0.288935440663121,0.456741830878004,-0.0082976364355656,0.100914831821538,0.131027995352181,0.161633951014709,-0.0040081255424222,0.0018887100471623,0.101466450327222,0.16507861827623
