Cycle Life,H1,H2,discharge voltage mean,discharge voltage std,discharge voltage kurtosis,discharge voltage skewness,discharge voltage cov,discharge_temperature mean,discharge_temperature std,discharge_temperature kurtosis,discharge_temperature skewness,discharge_temperature cov,discharge time,discharge Q,discharge voltage slope,discharge voltage entropy,capacity,discharge cycle life,adjusted_discharge_cycle_life
3.0,4.197717491800209,2463.672,3.1713316750997853,0.3914655513867712,-0.1787879067675963,0.1687285651336883,0.1234388551851656,40.49651673815249,6.424579491179338,-0.5400211718594612,-0.432771991371756,0.1586452368908713,1489.953,-4461.699230783425,-0.0002992507805052,5.049856007249538,1.10262363319141,5.0,3.0
6.0,4.197096005665242,1738.079,3.201460007736155,0.3945157941745049,-0.3952789865313817,0.187213328308099,0.1232299617115874,39.93347404849828,6.131571691781876,-0.3297654593756127,-0.6536023670283795,0.1535446599095091,1468.172,-4237.432563674775,-0.0002945453165154,5.0238805208462765,1.06132498475911,9.0,7.0
8.0,4.197308863195275,1697.0,3.2011146598082534,0.4018660352599153,-0.4065103779990604,0.134860255414351,0.1255394067277762,39.949996492029705,6.15769488965632,-0.3256282043660605,-0.5979835665808216,0.1541350545771592,1457.0,-4184.857521185915,-0.0002944712817183,5.010635294096253,1.03470620579835,11.0,9.0
10.0,4.19728811155869,1808.297,3.192805696957516,0.4075631617738768,-0.3716027613870709,0.1059403072548934,0.1276504743656187,40.03056196708512,6.263190036485061,-0.4010836426818969,-0.4889699346299311,0.1564602076192417,1437.047,-4163.56267642642,-0.0002989059547579,4.983606621708337,1.0269978594353,13.0,11.0
12.0,4.197249557209529,1784.656,3.056138016052641,0.3182473291299144,2.4519985613250777,0.5740871277525639,0.104133821004906,39.44913263410248,6.684482107682936,-0.736811250537881,-0.4419013610258671,0.1694456040309596,1170.531,-4309.362435715017,-0.0004174268359767,4.779123493111529,1.07850197109894,17.0,15.0
15.0,4.197173012546163,1715.109,3.056138016052641,0.3182473291299144,2.4519985613250777,0.5740871277525639,0.104133821004906,39.44913263410248,6.684482107682936,-0.736811250537881,-0.4419013610258671,0.1694456040309596,1170.531,-4309.362435715017,-0.0004174268359767,4.779123493111529,1.07850197109894,17.0,15.0
19.0,4.197878448478144,1980.562,3.1814505445090475,0.3953127388544157,-0.2101134447918715,0.1739121991275244,0.1242555033699004,40.0585677462874,6.348155327327424,-0.3852057931139123,-0.641031579424556,0.1584718497060037,1436.141,-4260.535784048952,-0.0003021422887044,4.969813299576,1.06388974788028,21.0,19.0
22.0,4.197263327529077,1617.281,3.167665290347624,0.4022001339191298,-0.3056771862865624,0.2140643803941129,0.1269705278347106,40.27645391572808,6.9965491867735325,-0.6835837604242059,-0.4549385914884362,0.173713137740792,1397.0,-4182.935223834007,-0.0003103095415517,4.941642422609306,1.03094132748209,25.0,23.0
24.0,4.19733703453431,1652.781,3.178192726746992,0.405355150389307,-0.2975894254661479,0.1574606423681697,0.1275426587500262,40.1754669430076,6.422455097063029,-0.4350299062916281,-0.5509872736614841,0.1598601232481962,1393.25,-4124.655188601079,-0.0003086705074091,4.934473933130693,1.01400845410347,27.0,25.0
26.0,4.197037440882496,1908.359,3.161347460018915,0.4080928150873491,-0.2870255026958732,0.1874019505508218,0.1290882512120029,40.41336717515727,6.985765094938621,-0.790692311739678,-0.4346474227407021,0.1728577840262931,1380.938,-4148.584119329711,-0.000314078399956,4.919980925828126,1.00851609599452,29.0,27.0
28.0,4.197039410958358,1916.313,3.608926624109928,0.2664204161005443,7.781529217820715,-2.179794260298361,0.0738226192576724,44.29688064198706,4.239857347323482,2.546465396451759,-1.7114166978393883,0.0957145804823265,6375.828,-6400.712156194726,-0.0002562152191857,6.455198563340123,1.74192450880959,33.0,31.0
31.0,4.1977243947974605,1835.906,3.608926624109928,0.2664204161005443,7.781529217820715,-2.179794260298361,0.0738226192576724,44.29688064198706,4.239857347323482,2.546465396451759,-1.7114166978393883,0.0957145804823265,6375.828,-6400.712156194726,-0.0002562152191857,6.455198563340123,1.74192450880959,33.0,31.0
35.0,4.196729560776338,3278.281,3.6118191487524745,0.2727680045502497,5.651671741380319,-1.84655369402206,0.0755209475658447,47.195451017988766,0.8062647559070887,-0.377942574430183,0.5048741110093146,0.0170835268763461,6574.671,-6484.835217868516,-0.0002176901989168,6.481577129276431,1.77974185970843,37.0,35.0
38.0,4.196498393300283,3538.422,3.6144683724527336,0.2706385584470085,6.259305013485898,-1.8989559005902583,0.0748764494689316,47.127641701987,0.8049840248304192,-0.4220100290923696,0.4791243490079151,0.0170809316095373,6569.11,-6499.469047407786,-0.0002222448846349,6.4707995037826,1.7834859577156,41.0,39.0
40.0,4.197204015828749,3469.016,3.616588343572285,0.263254905758123,5.707594659369059,-1.7791344549695216,0.0727909512361291,47.09918641441624,0.8018061047541319,-0.4409151341326165,0.4637413877738758,0.017023778238953,6558.75,-6489.334848091385,-0.000219899023347,6.464588303689961,1.78644116504157,43.0,41.0
42.0,4.198160639614723,3257.422,3.6160610851845374,0.2653801190050024,5.879735862191431,-1.8114430385332727,0.073389279869275,47.13320956549529,0.808657907955794,-0.429845119242187,0.4899574798777317,0.0171568606384018,6567.516,-6498.795257421744,-0.0002208288055373,6.459904454377536,1.78599976080679,45.0,43.0
44.0,4.1970018206310105,3489.422,3.625708970862892,0.2424494806923922,7.841579470959363,-1.8755914818475965,0.0668695371417775,47.15436113022585,0.8045542600690554,-0.4384047528951251,0.4112264343517973,0.0170621389153619,6430.172,-6467.016172427789,-0.0003165176885022,6.436150368369429,1.77695237730016,49.0,47.0
47.0,4.197718454060709,3481.297,3.625708970862892,0.2424494806923922,7.841579470959363,-1.8755914818475965,0.0668695371417775,47.15436113022585,0.8045542600690554,-0.4384047528951251,0.4112264343517973,0.0170621389153619,6430.172,-6467.016172427789,-0.0003165176885022,6.436150368369429,1.77695237730016,49.0,47.0
51.0,4.196818757985144,3357.359,3.613285312724596,0.26650862300631,6.177228042335859,-1.8741591312048804,0.0737579792184607,47.16342394557888,0.800156604184274,-0.383326800755849,0.455412021352655,0.0169656173628861,6554.32799999999,-6482.625960846171,-0.0002218409691091,6.448889394146859,1.7814289173219,53.0,51.0
54.0,4.19691737837312,3471.656,3.615836568872989,0.2622689797009198,5.683403653307952,-1.7662693218255456,0.0725334164598777,47.07812277465954,0.787847126205956,-0.4304616262663523,0.4589183783044153,0.016734888304213,6559.047,-6486.601346239579,-0.0002200722361073,6.44094654063292,1.78520842969155,57.0,55.0
56.0,4.198178505527542,3379.203,3.615503145763947,0.2618878639256431,5.643408388646732,-1.7585802198000644,0.0724346939740545,47.07326100880017,0.7887250927396531,-0.4453350412401975,0.4516382559775467,0.0167552677642665,6553.781,-6480.727153686896,-0.00022003476518,6.436150368369429,1.78359660958454,59.0,57.0
58.0,4.196661781369331,3362.094,3.6139392243174577,0.2663090638476671,6.476265453713326,-1.8980264500869115,0.0736894140487277,47.08146790123274,0.7999355106422156,-0.3867664294919435,0.4722106812191733,0.0169904539153349,6540.187,-6477.913695678448,-0.0002245394701853,6.429719478039138,1.77967831527447,61.0,59.0
60.0,4.197233094780598,3509.594,3.61791112455575,0.2557858078978425,5.773781416008266,-1.73266829315471,0.0706998594193634,47.087615537529175,0.7882130269296933,-0.4212729186059794,0.4192979680383133,0.0167392852224908,6535.922,-6483.388162701727,-0.0002219203825833,6.423246963533519,1.78411025927886,65.0,63.0
63.0,4.197561245596892,3505.953,3.61791112455575,0.2557858078978425,5.773781416008266,-1.73266829315471,0.0706998594193634,47.087615537529175,0.7882130269296933,-0.4212729186059794,0.4192979680383133,0.0167392852224908,6535.922,-6483.388162701727,-0.0002219203825833,6.423246963533519,1.78411025927886,65.0,63.0
66.0,4.197151795771557,3478.75,3.615154082059872,0.2606059423999584,5.863835585370184,-1.7785348167192334,0.0720870913063457,47.08318511534191,0.7803495312635231,-0.3822714085724095,0.4658229131731027,0.0165738475286211,6531.187,-6467.598829892965,-0.0002218744502011,6.415096959171598,1.7796186141357,69.0,67.0
68.0,4.19707965388316,3474.391,3.616195897791123,0.2575754642363602,5.520590013847846,-1.7105048742013056,0.0712282939078866,47.06402084308688,0.7880732449080563,-0.4267426505818164,0.4511384658504592,0.016744707120021,6528.562,-6464.170399961657,-0.0002202790233381,6.410174881966166,1.78165923343526,71.0,69.0
70.0,4.196518480962943,3338.062,3.613550650827938,0.2634637410063975,6.137242652478877,-1.833136789163782,0.0729099344286298,47.07142767555466,0.7953698546643826,-0.4006691442606058,0.4649319484218135,0.0168970837287231,6525.187,-6460.939365925236,-0.0002230839902635,6.405228458030841,1.7775911304124,73.0,71.0
